,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
6627,DeepCCS-30932474.0,Decyl alcohol,C10H22O,[M+H]+,1.0,159.1743,1.0,144.4
6630,DeepCCS-30932474.0,Decyl alcohol,C10H22O,[M+Na]+,1.0,181.1563,1.0,153.4
6631,AllCCS-32859911.0,Decyl alcohol,C10H22O,[M+H]+,1.0,159.1743,1.0,140.6
6632,AllCCS-32859911.0,Decyl alcohol,C10H22O,[M+H-H2O]+,1.0,141.1638,1.0,136.7
6633,AllCCS-32859911.0,Decyl alcohol,C10H22O,[M+NH4]+,1.0,176.2009,1.0,144.3
6634,AllCCS-32859911.0,Decyl alcohol,C10H22O,[M+Na]+,1.0,181.1563,1.0,145.3
6639,DarkChem-31661259.0,Mannitol,C6H14O6,[M+H]+,1.0,183.0863,1.0,141.0
6641,AllCCS-32859911.0,Mannitol,C6H14O6,[M+H]+,1.0,183.0863,1.0,141.6
6643,DeepCCS-30932474.0,Mannitol,C6H14O6,[M+H]+,1.0,183.0863,1.0,146.3
6646,DeepCCS-30932474.0,Mannitol,C6H14O6,[M+Na]+,1.0,205.0683,1.0,152.2
6648,AllCCS-32859911.0,Mannitol,C6H14O6,[M+H-H2O]+,1.0,165.0757,1.0,137.8
6649,AllCCS-32859911.0,Mannitol,C6H14O6,[M+NH4]+,1.0,200.1129,1.0,145.1
6650,AllCCS-32859911.0,Mannitol,C6H14O6,[M+Na]+,1.0,205.0683,1.0,146.1
6654,DeepCCS-30932474.0,D-Mannose 1-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,142.5
6657,DeepCCS-30932474.0,D-Mannose 1-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,149.4
6658,AllCCS-32859911.0,D-Mannose 1-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,156.8
6659,AllCCS-32859911.0,D-Mannose 1-phosphate,C6H13O9P,[M+H-H2O]+,1.0,243.0264,1.0,153.2
6660,AllCCS-32859911.0,D-Mannose 1-phosphate,C6H13O9P,[M+NH4]+,1.0,278.0635,1.0,160.2
6661,AllCCS-32859911.0,D-Mannose 1-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,161.2
6667,DarkChem-31661259.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+H]+,1.0,569.514,1.0,248.9
6669,DeepCCS-30932474.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+H]+,1.0,569.514,1.0,236.1
6672,DeepCCS-30932474.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+Na]+,1.0,591.4959,1.0,243.4
6673,AllCCS-32859911.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+H]+,1.0,569.514,1.0,261.2
6674,AllCCS-32859911.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+H-H2O]+,1.0,551.5034,1.0,260.6
6675,AllCCS-32859911.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+NH4]+,1.0,586.5405,1.0,261.8
6676,AllCCS-32859911.0,"Glycerol 1,3-dihexadecanoate",C35H68O5,[M+Na]+,1.0,591.4959,1.0,261.9
6680,DarkChem-31661259.0,Phenyl acetate,C8H8O2,[M+H]+,1.0,137.0597,1.0,129.5
6682,DeepCCS-30932474.0,Phenyl acetate,C8H8O2,[M+H]+,1.0,137.0597,1.0,124.6
6685,DeepCCS-30932474.0,Phenyl acetate,C8H8O2,[M+Na]+,1.0,159.0416,1.0,133.6
6686,AllCCS-32859911.0,Phenyl acetate,C8H8O2,[M+H]+,1.0,137.0597,1.0,127.7
6687,AllCCS-32859911.0,Phenyl acetate,C8H8O2,[M+H-H2O]+,1.0,119.0491,1.0,123.0
6688,AllCCS-32859911.0,Phenyl acetate,C8H8O2,[M+NH4]+,1.0,154.0863,1.0,132.1
6689,AllCCS-32859911.0,Phenyl acetate,C8H8O2,[M+Na]+,1.0,159.0416,1.0,133.3
6707,DarkChem-31661259.0,"24,25-Dihydrolanosterol",C30H52O,[M+H]+,1.0,429.4091,1.0,206.2
6710,DeepCCS-30932474.0,"24,25-Dihydrolanosterol",C30H52O,[M+Na]+,1.0,451.391,1.0,213.3
6711,AllCCS-32859911.0,"24,25-Dihydrolanosterol",C30H52O,[M+H]+,1.0,429.4091,1.0,215.2
6712,AllCCS-32859911.0,"24,25-Dihydrolanosterol",C30H52O,[M+H-H2O]+,1.0,411.3985,1.0,213.4
6713,AllCCS-32859911.0,"24,25-Dihydrolanosterol",C30H52O,[M+NH4]+,1.0,446.4356,1.0,216.8
6714,AllCCS-32859911.0,"24,25-Dihydrolanosterol",C30H52O,[M+Na]+,1.0,451.391,1.0,217.3
6718,DarkChem-31661259.0,Presqualene diphosphate,C30H52O7P2,[M+H]+,1.0,587.3261,1.0,240.0
6720,AllCCS-32859911.0,Presqualene diphosphate,C30H52O7P2,[M+H]+,1.0,587.3261,1.0,242.7
6722,DeepCCS-30932474.0,Presqualene diphosphate,C30H52O7P2,[M+H]+,1.0,587.3261,1.0,228.3
6725,DeepCCS-30932474.0,Presqualene diphosphate,C30H52O7P2,[M+Na]+,1.0,609.308,1.0,233.9
6727,AllCCS-32859911.0,Presqualene diphosphate,C30H52O7P2,[M+H-H2O]+,1.0,569.3155,1.0,241.3
6728,AllCCS-32859911.0,Presqualene diphosphate,C30H52O7P2,[M+NH4]+,1.0,604.3527,1.0,244.0
6729,AllCCS-32859911.0,Presqualene diphosphate,C30H52O7P2,[M+Na]+,1.0,609.308,1.0,244.4
6733,DarkChem-31661259.0,Triphosphate,H5O10P3,[M+H]+,1.0,258.9168,1.0,154.7
6735,DeepCCS-30932474.0,Triphosphate,H5O10P3,[M+H]+,1.0,258.9168,1.0,112.0
6738,DeepCCS-30932474.0,Triphosphate,H5O10P3,[M+Na]+,1.0,280.8988,1.0,121.5
6739,AllCCS-32859911.0,Triphosphate,H5O10P3,[M+H]+,1.0,258.9168,1.0,152.7
6740,AllCCS-32859911.0,Triphosphate,H5O10P3,[M+H-H2O]+,1.0,240.9063,1.0,149.4
6741,AllCCS-32859911.0,Triphosphate,H5O10P3,[M+NH4]+,1.0,275.9434,1.0,155.8
6742,AllCCS-32859911.0,Triphosphate,H5O10P3,[M+Na]+,1.0,280.8988,1.0,156.7
6746,DeepCCS-30932474.0,D-Mannose,C6H12O6,[M+H]+,1.0,181.0707,1.0,141.7
6749,DeepCCS-30932474.0,D-Mannose,C6H12O6,[M+Na]+,1.0,203.0526,1.0,148.2
6750,AllCCS-32859911.0,D-Mannose,C6H12O6,[M+H]+,1.0,181.0707,1.0,141.0
6751,AllCCS-32859911.0,D-Mannose,C6H12O6,[M+H-H2O]+,1.0,163.0601,1.0,136.8
6752,AllCCS-32859911.0,D-Mannose,C6H12O6,[M+NH4]+,1.0,198.0972,1.0,145.0
6753,AllCCS-32859911.0,D-Mannose,C6H12O6,[M+Na]+,1.0,203.0526,1.0,146.2
6761,DarkChem-31661259.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,173.8
6763,AllCCS-32859911.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,170.8
6765,DeepCCS-30932474.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,155.7
6768,DeepCCS-30932474.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+Na]+,1.0,362.9853,1.0,161.8
6770,AllCCS-32859911.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+H-H2O]+,1.0,322.9928,1.0,167.9
6771,AllCCS-32859911.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+NH4]+,1.0,358.0299,1.0,173.4
6772,AllCCS-32859911.0,"D-myo-Inositol 1,4-bisphosphate",C6H14O12P2,[M+Na]+,1.0,362.9853,1.0,174.2
6779,DarkChem-31661259.0,Propionic acid,C3H6O2,[M+H]+,1.0,75.0441,1.0,113.1
6781,AllCCS-32859911.0,Propionic acid,C3H6O2,[M+H]+,1.0,75.0441,1.0,122.2
6783,DeepCCS-30932474.0,Propionic acid,C3H6O2,[M+H]+,1.0,75.0441,1.0,129.2
6786,DeepCCS-30932474.0,Propionic acid,C3H6O2,[M+Na]+,1.0,97.026,1.0,137.4
6788,AllCCS-32859911.0,Propionic acid,C3H6O2,[M+H-H2O]+,1.0,57.0335,1.0,117.7
6789,AllCCS-32859911.0,Propionic acid,C3H6O2,[M+NH4]+,1.0,92.0706,1.0,126.4
6790,AllCCS-32859911.0,Propionic acid,C3H6O2,[M+Na]+,1.0,97.026,1.0,127.7
6794,DarkChem-31661259.0,Phosphoglycolic acid,C2H5O6P,[M+H]+,1.0,156.9897,1.0,132.2
6796,AllCCS-32859911.0,Phosphoglycolic acid,C2H5O6P,[M+H]+,1.0,156.9897,1.0,134.9
6798,DeepCCS-30932474.0,Phosphoglycolic acid,C2H5O6P,[M+H]+,1.0,156.9897,1.0,121.8
6801,DeepCCS-30932474.0,Phosphoglycolic acid,C2H5O6P,[M+Na]+,1.0,178.9716,1.0,130.4
6803,AllCCS-32859911.0,Phosphoglycolic acid,C2H5O6P,[M+H-H2O]+,1.0,138.9791,1.0,130.9
6804,AllCCS-32859911.0,Phosphoglycolic acid,C2H5O6P,[M+NH4]+,1.0,174.0162,1.0,138.6
6805,AllCCS-32859911.0,Phosphoglycolic acid,C2H5O6P,[M+Na]+,1.0,178.9716,1.0,139.7
6822,DeepCCS-30932474.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+H]+,1.0,560.0789,1.0,194.7
6825,DeepCCS-30932474.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+Na]+,1.0,582.0609,1.0,200.3
6826,AllCCS-32859911.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+H]+,1.0,560.0789,1.0,210.5
6827,AllCCS-32859911.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+H-H2O]+,1.0,542.0684,1.0,209.2
6828,AllCCS-32859911.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+NH4]+,1.0,577.1055,1.0,211.7
6829,AllCCS-32859911.0,Phosphoribosyl-AMP,C15H23N5O14P2,[M+Na]+,1.0,582.0609,1.0,212.1
6833,DarkChem-31661259.0,Cellobiose,C12H22O11,[M+H]+,1.0,343.1235,1.0,175.0
6835,AllCCS-32859911.0,Cellobiose,C12H22O11,[M+H]+,1.0,343.1235,1.0,176.3
6837,DeepCCS-30932474.0,Cellobiose,C12H22O11,[M+H]+,1.0,343.1235,1.0,174.1
6840,DeepCCS-30932474.0,Cellobiose,C12H22O11,[M+Na]+,1.0,365.1054,1.0,179.9
6842,AllCCS-32859911.0,Cellobiose,C12H22O11,[M+H-H2O]+,1.0,325.1129,1.0,173.5
6843,AllCCS-32859911.0,Cellobiose,C12H22O11,[M+NH4]+,1.0,360.15,1.0,178.9
6844,AllCCS-32859911.0,Cellobiose,C12H22O11,[M+Na]+,1.0,365.1054,1.0,179.7
6849,DarkChem-31661259.0,Adenylsuccinic acid,C14H18N5O11P,[M+H]+,1.0,464.0813,1.0,207.1
6851,AllCCS-32859911.0,Adenylsuccinic acid,C14H18N5O11P,[M+H]+,1.0,464.0813,1.0,196.3
6853,DeepCCS-30932474.0,Adenylsuccinic acid,C14H18N5O11P,[M+H]+,1.0,464.0813,1.0,182.5
6856,DeepCCS-30932474.0,Adenylsuccinic acid,C14H18N5O11P,[M+Na]+,1.0,486.0633,1.0,188.4
6858,AllCCS-32859911.0,Adenylsuccinic acid,C14H18N5O11P,[M+H-H2O]+,1.0,446.0708,1.0,194.3
6859,AllCCS-32859911.0,Adenylsuccinic acid,C14H18N5O11P,[M+NH4]+,1.0,481.1079,1.0,198.1
6860,AllCCS-32859911.0,Adenylsuccinic acid,C14H18N5O11P,[M+Na]+,1.0,486.0633,1.0,198.6
6864,DeepCCS-30932474.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H]+,1.0,912.1647,1.0,193.1
6867,DeepCCS-30932474.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+Na]+,1.0,934.1467,1.0,200.2
6868,AllCCS-32859911.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H]+,1.0,912.1647,1.0,263.5
6869,AllCCS-32859911.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H-H2O]+,1.0,894.1542,1.0,264.1
6870,AllCCS-32859911.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+NH4]+,1.0,929.1913,1.0,262.8
6871,AllCCS-32859911.0,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+Na]+,1.0,934.1467,1.0,262.7
6876,DarkChem-31661259.0,Sulcatone,C8H14O,[M+H]+,1.0,127.1117,1.0,130.1
6878,DeepCCS-30932474.0,Sulcatone,C8H14O,[M+H]+,1.0,127.1117,1.0,131.9
6881,DeepCCS-30932474.0,Sulcatone,C8H14O,[M+Na]+,1.0,149.0937,1.0,140.6
6882,AllCCS-32859911.0,Sulcatone,C8H14O,[M+H]+,1.0,127.1117,1.0,129.1
6883,AllCCS-32859911.0,Sulcatone,C8H14O,[M+H-H2O]+,1.0,109.1012,1.0,124.8
6884,AllCCS-32859911.0,Sulcatone,C8H14O,[M+NH4]+,1.0,144.1383,1.0,133.1
6885,AllCCS-32859911.0,Sulcatone,C8H14O,[M+Na]+,1.0,149.0937,1.0,134.2
6892,AllCCS-32859911.0,Glycogen,C24H42O21,[M+H]+,1.0,667.2291,1.0,238.0
6894,DeepCCS-30932474.0,Glycogen,C24H42O21,[M+H]+,1.0,667.2291,1.0,232.0
6897,DeepCCS-30932474.0,Glycogen,C24H42O21,[M+Na]+,1.0,689.2111,1.0,238.3
6899,AllCCS-32859911.0,Glycogen,C24H42O21,[M+H-H2O]+,1.0,649.2186,1.0,237.4
6900,AllCCS-32859911.0,Glycogen,C24H42O21,[M+NH4]+,1.0,684.2557,1.0,238.6
6901,AllCCS-32859911.0,Glycogen,C24H42O21,[M+Na]+,1.0,689.2111,1.0,238.7
6907,DarkChem-31661259.0,Thymine,C5H6N2O2,[M+H]+,1.0,127.0502,1.0,125.5
6909,AllCCS-32859911.0,Thymine,C5H6N2O2,[M+H]+,1.0,127.0502,1.0,127.0
6911,DeepCCS-30932474.0,Thymine,C5H6N2O2,[M+H]+,1.0,127.0502,1.0,121.8
6914,DeepCCS-30932474.0,Thymine,C5H6N2O2,[M+Na]+,1.0,149.0321,1.0,130.3
6916,AllCCS-32859911.0,Thymine,C5H6N2O2,[M+H-H2O]+,1.0,109.0396,1.0,122.2
6917,AllCCS-32859911.0,Thymine,C5H6N2O2,[M+NH4]+,1.0,144.0768,1.0,131.4
6918,AllCCS-32859911.0,Thymine,C5H6N2O2,[M+Na]+,1.0,149.0321,1.0,132.7
6922,DarkChem-31661259.0,L-Cystine,C6H12N2O4S2,[M+H]+,1.0,241.0311,1.0,153.4
6924,AllCCS-32859911.0,L-Cystine,C6H12N2O4S2,[M+H]+,1.0,241.0311,1.0,149.0
6926,DeepCCS-30932474.0,L-Cystine,C6H12N2O4S2,[M+H]+,1.0,241.0311,1.0,142.9
6929,DeepCCS-30932474.0,L-Cystine,C6H12N2O4S2,[M+Na]+,1.0,263.0131,1.0,149.3
6931,AllCCS-32859911.0,L-Cystine,C6H12N2O4S2,[M+H-H2O]+,1.0,223.0206,1.0,145.8
6932,AllCCS-32859911.0,L-Cystine,C6H12N2O4S2,[M+NH4]+,1.0,258.0577,1.0,151.9
6933,AllCCS-32859911.0,L-Cystine,C6H12N2O4S2,[M+Na]+,1.0,263.0131,1.0,152.7
6937,DarkChem-31661259.0,Adenine,C5H5N5,[M+H]+,1.0,136.0618,1.0,125.3
6939,AllCCS-32859911.0,Adenine,C5H5N5,[M+H]+,1.0,136.0618,1.0,128.8
6941,DeepCCS-30932474.0,Adenine,C5H5N5,[M+H]+,1.0,136.0618,1.0,120.8
6944,DeepCCS-30932474.0,Adenine,C5H5N5,[M+Na]+,1.0,158.0437,1.0,129.6
6947,AllCCS-32859911.0,Adenine,C5H5N5,[M+NH4]+,1.0,153.0883,1.0,133.3
6948,AllCCS-32859911.0,Adenine,C5H5N5,[M+Na]+,1.0,158.0437,1.0,134.6
6955,DeepCCS-30932474.0,Hydrogen peroxide,H2O2,[M+Na]+,1.0,56.9947,1.0,116.2
6956,DarkChem-31661259.0,Pyridoxamine,C8H12N2O2,[M+H]+,1.0,169.0972,1.0,135.9
6958,AllCCS-32859911.0,Pyridoxamine,C8H12N2O2,[M+H]+,1.0,169.0972,1.0,136.5
6960,DeepCCS-30932474.0,Pyridoxamine,C8H12N2O2,[M+H]+,1.0,169.0972,1.0,137.6
6963,DeepCCS-30932474.0,Pyridoxamine,C8H12N2O2,[M+Na]+,1.0,191.0791,1.0,146.8
6965,AllCCS-32859911.0,Pyridoxamine,C8H12N2O2,[M+H-H2O]+,1.0,151.0866,1.0,132.1
6966,AllCCS-32859911.0,Pyridoxamine,C8H12N2O2,[M+NH4]+,1.0,186.1237,1.0,140.6
6967,AllCCS-32859911.0,Pyridoxamine,C8H12N2O2,[M+Na]+,1.0,191.0791,1.0,141.8
6972,DarkChem-31661259.0,Phenylacetic acid,C8H8O2,[M+H]+,1.0,137.0597,1.0,128.8
6974,AllCCS-32859911.0,Phenylacetic acid,C8H8O2,[M+H]+,1.0,137.0597,1.0,128.0
6976,DeepCCS-30932474.0,Phenylacetic acid,C8H8O2,[M+H]+,1.0,137.0597,1.0,127.0
6979,DeepCCS-30932474.0,Phenylacetic acid,C8H8O2,[M+Na]+,1.0,159.0416,1.0,136.1
6981,AllCCS-32859911.0,Phenylacetic acid,C8H8O2,[M+H-H2O]+,1.0,119.0491,1.0,123.3
6982,AllCCS-32859911.0,Phenylacetic acid,C8H8O2,[M+NH4]+,1.0,154.0863,1.0,132.4
6983,AllCCS-32859911.0,Phenylacetic acid,C8H8O2,[M+Na]+,1.0,159.0416,1.0,133.6
6987,DarkChem-31661259.0,Aminoacetone,C3H7NO,[M+H]+,1.0,74.06,1.0,112.8
6989,DeepCCS-30932474.0,Aminoacetone,C3H7NO,[M+H]+,1.0,74.06,1.0,118.1
6992,DeepCCS-30932474.0,Aminoacetone,C3H7NO,[M+Na]+,1.0,96.042,1.0,126.4
6993,AllCCS-32859911.0,Aminoacetone,C3H7NO,[M+H]+,1.0,74.06,1.0,120.8
6994,AllCCS-32859911.0,Aminoacetone,C3H7NO,[M+H-H2O]+,1.0,56.0495,1.0,116.3
6995,AllCCS-32859911.0,Aminoacetone,C3H7NO,[M+NH4]+,1.0,91.0866,1.0,125.1
6996,AllCCS-32859911.0,Aminoacetone,C3H7NO,[M+Na]+,1.0,96.042,1.0,126.3
7003,DarkChem-31661259.0,L-Aspartic acid,C4H7NO4,[M+H]+,1.0,134.0448,1.0,129.8
7005,AllCCS-32859911.0,L-Aspartic acid,C4H7NO4,[M+H]+,1.0,134.0448,1.0,131.7
7007,DeepCCS-30932474.0,L-Aspartic acid,C4H7NO4,[M+H]+,1.0,134.0448,1.0,123.1
7010,DeepCCS-30932474.0,L-Aspartic acid,C4H7NO4,[M+Na]+,1.0,156.0267,1.0,132.1
7012,AllCCS-32859911.0,L-Aspartic acid,C4H7NO4,[M+H-H2O]+,1.0,116.0342,1.0,127.6
7013,AllCCS-32859911.0,L-Aspartic acid,C4H7NO4,[M+NH4]+,1.0,151.0713,1.0,135.5
7014,AllCCS-32859911.0,L-Aspartic acid,C4H7NO4,[M+Na]+,1.0,156.0267,1.0,136.6
7018,DarkChem-31661259.0,3-Methyladenine,C6H7N5,[M+H]+,1.0,150.0774,1.0,129.0
7021,DeepCCS-30932474.0,3-Methyladenine,C6H7N5,[M+Na]+,1.0,172.0594,1.0,137.1
7022,AllCCS-32859911.0,3-Methyladenine,C6H7N5,[M+H]+,1.0,150.0774,1.0,132.3
7024,AllCCS-32859911.0,3-Methyladenine,C6H7N5,[M+NH4]+,1.0,167.104,1.0,136.6
7025,AllCCS-32859911.0,3-Methyladenine,C6H7N5,[M+Na]+,1.0,172.0594,1.0,137.8
7029,DarkChem-31661259.0,dGDP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,190.8
7031,AllCCS-32859911.0,dGDP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,186.6
7033,DeepCCS-30932474.0,dGDP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,164.0
7036,DeepCCS-30932474.0,dGDP,C10H15N5O10P2,[M+Na]+,1.0,450.0186,1.0,171.5
7038,AllCCS-32859911.0,dGDP,C10H15N5O10P2,[M+H-H2O]+,1.0,410.0261,1.0,184.3
7039,AllCCS-32859911.0,dGDP,C10H15N5O10P2,[M+NH4]+,1.0,445.0632,1.0,188.8
7040,AllCCS-32859911.0,dGDP,C10H15N5O10P2,[M+Na]+,1.0,450.0186,1.0,189.4
7044,DarkChem-31661259.0,Dihydrolipoamide,C8H17NOS2,[M+H]+,1.0,208.0824,1.0,146.9
7046,AllCCS-32859911.0,Dihydrolipoamide,C8H17NOS2,[M+H]+,1.0,208.0824,1.0,145.3
7048,DeepCCS-30932474.0,Dihydrolipoamide,C8H17NOS2,[M+H]+,1.0,208.0824,1.0,148.3
7051,DeepCCS-30932474.0,Dihydrolipoamide,C8H17NOS2,[M+Na]+,1.0,230.0644,1.0,156.7
7053,AllCCS-32859911.0,Dihydrolipoamide,C8H17NOS2,[M+H-H2O]+,1.0,190.0719,1.0,141.8
7054,AllCCS-32859911.0,Dihydrolipoamide,C8H17NOS2,[M+NH4]+,1.0,225.109,1.0,148.5
7055,AllCCS-32859911.0,Dihydrolipoamide,C8H17NOS2,[M+Na]+,1.0,230.0644,1.0,149.5
7062,DeepCCS-30932474.0,Oxygen,O2,[M+Na]+,1.0,54.979,1.0,116.2
7065,DarkChem-31661259.0,D-Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,124.1
7067,DeepCCS-30932474.0,D-Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,118.6
7070,DeepCCS-30932474.0,D-Proline,C5H9NO2,[M+Na]+,1.0,138.0525,1.0,127.3
7071,AllCCS-32859911.0,D-Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,125.1
7072,AllCCS-32859911.0,D-Proline,C5H9NO2,[M+H-H2O]+,1.0,98.06,1.0,120.3
7073,AllCCS-32859911.0,D-Proline,C5H9NO2,[M+NH4]+,1.0,133.0972,1.0,129.5
7074,AllCCS-32859911.0,D-Proline,C5H9NO2,[M+Na]+,1.0,138.0525,1.0,130.8
7078,DarkChem-31661259.0,Pectin,C6H10O7,[M+H]+,1.0,195.0499,1.0,142.7
7080,DeepCCS-30932474.0,Pectin,C6H10O7,[M+H]+,1.0,195.0499,1.0,143.5
7083,DeepCCS-30932474.0,Pectin,C6H10O7,[M+Na]+,1.0,217.0319,1.0,149.4
7084,AllCCS-32859911.0,Pectin,C6H10O7,[M+H]+,1.0,195.0499,1.0,143.2
7085,AllCCS-32859911.0,Pectin,C6H10O7,[M+H-H2O]+,1.0,177.0394,1.0,139.1
7086,AllCCS-32859911.0,Pectin,C6H10O7,[M+NH4]+,1.0,212.0765,1.0,147.0
7087,AllCCS-32859911.0,Pectin,C6H10O7,[M+Na]+,1.0,217.0319,1.0,148.0
7092,DarkChem-31661259.0,Sucrose,C12H22O11,[M+H]+,1.0,343.1235,1.0,176.1
7094,AllCCS-32859911.0,Sucrose,C12H22O11,[M+H]+,1.0,343.1235,1.0,175.7
7096,DeepCCS-30932474.0,Sucrose,C12H22O11,[M+H]+,1.0,343.1235,1.0,173.7
7097,DeepCCS-30932474.0,Sucrose,C12H22O11,[M+H]+,1.0,343.1235,1.0,180.8
7101,DeepCCS-30932474.0,Sucrose,C12H22O11,[M+Na]+,1.0,365.1054,1.0,179.7
7103,DeepCCS-30932474.0,Sucrose,C12H22O11,[M+Na]+,1.0,365.1054,1.0,187.2
7105,AllCCS-32859911.0,Sucrose,C12H22O11,[M+H-H2O]+,1.0,325.1129,1.0,172.9
7106,AllCCS-32859911.0,Sucrose,C12H22O11,[M+NH4]+,1.0,360.15,1.0,178.3
7107,AllCCS-32859911.0,Sucrose,C12H22O11,[M+Na]+,1.0,365.1054,1.0,179.0
7116,DeepCCS-30932474.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+H]+,1.0,1118.4774,1.0,279.0
7119,DeepCCS-30932474.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+Na]+,1.0,1140.4593,1.0,286.2
7120,AllCCS-32859911.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+H]+,1.0,1118.4774,1.0,317.6
7121,AllCCS-32859911.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+H-H2O]+,1.0,1100.4668,1.0,318.1
7122,AllCCS-32859911.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+NH4]+,1.0,1135.5039,1.0,317.2
7123,AllCCS-32859911.0,Tetracosanoyl-CoA,C45H82N7O17P3S,[M+Na]+,1.0,1140.4593,1.0,317.0
7127,DarkChem-31661259.0,IDP,C10H14N4O11P2,[M+H]+,1.0,429.0207,1.0,191.6
7129,DeepCCS-30932474.0,IDP,C10H14N4O11P2,[M+H]+,1.0,429.0207,1.0,152.4
7132,DeepCCS-30932474.0,IDP,C10H14N4O11P2,[M+Na]+,1.0,451.0026,1.0,159.4
7133,AllCCS-32859911.0,IDP,C10H14N4O11P2,[M+H]+,1.0,429.0207,1.0,187.2
7134,AllCCS-32859911.0,IDP,C10H14N4O11P2,[M+H-H2O]+,1.0,411.0101,1.0,184.9
7135,AllCCS-32859911.0,IDP,C10H14N4O11P2,[M+NH4]+,1.0,446.0473,1.0,189.4
7136,AllCCS-32859911.0,IDP,C10H14N4O11P2,[M+Na]+,1.0,451.0026,1.0,190.0
7140,DeepCCS-30932474.0,Propanal,C3H6O,[M+H]+,1.0,59.0491,1.0,118.6
7143,DeepCCS-30932474.0,Propanal,C3H6O,[M+Na]+,1.0,81.0311,1.0,126.0
7147,DeepCCS-30932474.0,Carbon dioxide,CO2,[M+Na]+,1.0,66.979,1.0,122.2
7148,DarkChem-31661259.0,D-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,123.3
7150,DeepCCS-30932474.0,D-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,122.9
7153,DeepCCS-30932474.0,D-Cysteine,C3H7NO2S,[M+Na]+,1.0,144.009,1.0,131.5
7154,AllCCS-32859911.0,D-Cysteine,C3H7NO2S,[M+H]+,1.0,122.027,1.0,130.1
7155,AllCCS-32859911.0,D-Cysteine,C3H7NO2S,[M+H-H2O]+,1.0,104.0165,1.0,126.0
7156,AllCCS-32859911.0,D-Cysteine,C3H7NO2S,[M+NH4]+,1.0,139.0536,1.0,134.0
7157,AllCCS-32859911.0,D-Cysteine,C3H7NO2S,[M+Na]+,1.0,144.009,1.0,135.1
7161,DarkChem-31661259.0,ADP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,193.2
7163,AllCCS-32859911.0,ADP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,187.8
7165,DeepCCS-30932474.0,ADP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,165.7
7166,DeepCCS-30932474.0,ADP,C10H15N5O10P2,[M+H]+,1.0,428.0367,1.0,154.6
7170,DeepCCS-30932474.0,ADP,C10H15N5O10P2,[M+Na]+,1.0,450.0186,1.0,173.5
7172,DeepCCS-30932474.0,ADP,C10H15N5O10P2,[M+Na]+,1.0,450.0186,1.0,162.9
