,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
5993,DeepCCS-30932474,L-Histidinol,C6H11N3O,[M+H]+,1.0,142.0975,1.0,127.9
5994,DeepCCS-30932474,L-Histidinol,C6H11N3O,[M-H]-,-1.0,140.0829,-1.0,124.5
5995,DeepCCS-30932474,L-Histidinol,C6H11N3O,[M-2H]2-,,70.0415,,161.8
5996,DeepCCS-30932474,L-Histidinol,C6H11N3O,[M+Na]+,1.0,164.0794,1.0,137.0
5997,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+H]+,1.0,142.0975,1.0,131.8
5998,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+H-H2O]+,1.0,124.0869,1.0,127.4
5999,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+NH4]+,1.0,159.124,1.0,135.9
6000,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+Na]+,1.0,164.0794,1.0,137.1
6001,AllCCS-32859911,L-Histidinol,C6H11N3O,[M-H]-,-1.0,140.0829,-1.0,128.4
6002,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+Na-2H]-,-1.0,162.0649,-1.0,130.1
6003,AllCCS-32859911,L-Histidinol,C6H11N3O,[M+HCOO]-,-1.0,186.0884,-1.0,132.1
6004,DarkChem-31661259,Methylhistidine,C7H11N3O2,[M+H]+,1.0,170.0924,1.0,137.4
6005,DarkChem-31661259,Methylhistidine,C7H11N3O2,[M-H]-,-1.0,168.0779,-1.0,132.7
6006,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+H]+,1.0,170.0924,1.0,137.9
6007,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M-H]-,-1.0,168.0779,-1.0,134.4
6008,DeepCCS-30932474,Methylhistidine,C7H11N3O2,[M+H]+,1.0,170.0924,1.0,131.1
6009,DeepCCS-30932474,Methylhistidine,C7H11N3O2,[M-H]-,-1.0,168.0779,-1.0,128.5
6010,DeepCCS-30932474,Methylhistidine,C7H11N3O2,[M-2H]2-,,84.0389,,164.5
6011,DeepCCS-30932474,Methylhistidine,C7H11N3O2,[M+Na]+,1.0,192.0743,1.0,139.3
6013,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+H-H2O]+,1.0,152.0818,1.0,133.7
6014,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+NH4]+,1.0,187.1189,1.0,141.9
6015,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+Na]+,1.0,192.0743,1.0,143.0
6017,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+Na-2H]-,-1.0,190.0598,-1.0,135.6
6018,AllCCS-32859911,Methylhistidine,C7H11N3O2,[M+HCOO]-,-1.0,214.0833,-1.0,136.9
6019,DarkChem-31661259,Mevalonic acid,C6H12O4,[M+H]+,1.0,149.0808,1.0,133.5
6020,DarkChem-31661259,Mevalonic acid,C6H12O4,[M-H]-,-1.0,147.0663,-1.0,128.0
6021,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+H]+,1.0,149.0808,1.0,134.0
6022,AllCCS-32859911,Mevalonic acid,C6H12O4,[M-H]-,-1.0,147.0663,-1.0,130.3
6023,DeepCCS-30932474,Mevalonic acid,C6H12O4,[M+H]+,1.0,149.0808,1.0,126.8
6024,DeepCCS-30932474,Mevalonic acid,C6H12O4,[M-H]-,-1.0,147.0663,-1.0,123.0
6025,DeepCCS-30932474,Mevalonic acid,C6H12O4,[M-2H]2-,,73.5331,,159.8
6026,DeepCCS-30932474,Mevalonic acid,C6H12O4,[M+Na]+,1.0,171.0628,1.0,135.4
6028,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+H-H2O]+,1.0,131.0703,1.0,130.0
6029,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+NH4]+,1.0,166.1074,1.0,137.7
6030,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+Na]+,1.0,171.0628,1.0,138.8
6032,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+Na-2H]-,-1.0,169.0482,-1.0,132.7
6033,AllCCS-32859911,Mevalonic acid,C6H12O4,[M+HCOO]-,-1.0,193.0718,-1.0,135.3
6034,DeepCCS-30932474,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H]+,1.0,912.1647,1.0,193.1
6035,DeepCCS-30932474,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M-H]-,-1.0,910.1502,-1.0,191.3
6036,DeepCCS-30932474,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M-2H]2-,,455.0751,,225.6
6037,DeepCCS-30932474,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+Na]+,1.0,934.1467,1.0,200.2
6038,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H]+,1.0,912.1647,1.0,263.5
6039,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+H-H2O]+,1.0,894.1542,1.0,264.1
6040,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+NH4]+,1.0,929.1913,1.0,262.8
6041,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+Na]+,1.0,934.1467,1.0,262.7
6042,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M-H]-,-1.0,910.1502,-1.0,265.9
6043,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+Na-2H]-,-1.0,932.1321,-1.0,270.4
6044,AllCCS-32859911,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,[M+HCOO]-,-1.0,956.1557,-1.0,275.4
6045,DeepCCS-30932474,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+H]+,1.0,500.936,1.0,173.0
6046,DeepCCS-30932474,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M-H]-,-1.0,498.9214,-1.0,171.1
6047,DeepCCS-30932474,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M-2H]2-,,249.4607,,204.4
6048,DeepCCS-30932474,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+Na]+,1.0,522.9179,1.0,178.8
6049,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+H]+,1.0,500.936,1.0,194.7
6050,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+H-H2O]+,1.0,482.9254,1.0,192.8
6051,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+NH4]+,1.0,517.9625,1.0,196.4
6052,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+Na]+,1.0,522.9179,1.0,196.9
6053,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M-H]-,-1.0,498.9214,-1.0,178.6
6054,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+Na-2H]-,-1.0,520.9034,-1.0,178.8
6055,AllCCS-32859911,"myo-Inositol 1,3,4,5-tetrakisphosphate",C6H16O18P4,[M+HCOO]-,-1.0,544.9269,-1.0,179.2
6056,DarkChem-31661259,myo-Inositol 6-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,157.6
6057,DarkChem-31661259,myo-Inositol 6-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,152.9
6058,DeepCCS-30932474,myo-Inositol 6-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,149.7
6059,DeepCCS-30932474,myo-Inositol 6-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,147.3
6060,DeepCCS-30932474,myo-Inositol 6-phosphate,C6H13O9P,[M-2H]2-,,129.5112,,181.7
6061,DeepCCS-30932474,myo-Inositol 6-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,156.1
6062,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,157.3
6063,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+H-H2O]+,1.0,243.0264,1.0,153.8
6064,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+NH4]+,1.0,278.0635,1.0,160.5
6065,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,161.5
6066,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,145.4
6067,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+Na-2H]-,-1.0,281.0044,-1.0,145.6
6068,AllCCS-32859911,myo-Inositol 6-phosphate,C6H13O9P,[M+HCOO]-,-1.0,305.0279,-1.0,146.0
6069,DarkChem-31661259,D-myo-Inositol 3-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,156.5
6070,DarkChem-31661259,D-myo-Inositol 3-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,153.9
6071,DeepCCS-30932474,D-myo-Inositol 3-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,149.5
6072,DeepCCS-30932474,D-myo-Inositol 3-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,147.1
6073,DeepCCS-30932474,D-myo-Inositol 3-phosphate,C6H13O9P,[M-2H]2-,,129.5112,,181.6
6074,DeepCCS-30932474,D-myo-Inositol 3-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,156.0
6075,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,157.3
6076,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+H-H2O]+,1.0,243.0264,1.0,153.8
6077,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+NH4]+,1.0,278.0635,1.0,160.5
6078,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,161.5
6079,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,145.4
6080,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+Na-2H]-,-1.0,281.0044,-1.0,145.6
6081,AllCCS-32859911,D-myo-Inositol 3-phosphate,C6H13O9P,[M+HCOO]-,-1.0,305.0279,-1.0,146.0
6082,DarkChem-31661259,Itaconic acid,C5H6O4,[M+H]+,1.0,131.0339,1.0,127.6
6083,DarkChem-31661259,Itaconic acid,C5H6O4,[M-H]-,-1.0,129.0193,-1.0,120.7
6084,DeepCCS-30932474,Itaconic acid,C5H6O4,[M+H]+,1.0,131.0339,1.0,123.9
6085,DeepCCS-30932474,Itaconic acid,C5H6O4,[M-H]-,-1.0,129.0193,-1.0,120.8
6086,DeepCCS-30932474,Itaconic acid,C5H6O4,[M-2H]2-,,64.5097,,157.6
6087,DeepCCS-30932474,Itaconic acid,C5H6O4,[M+Na]+,1.0,153.0158,1.0,132.6
6088,AllCCS-32859911,Itaconic acid,C5H6O4,[M+H]+,1.0,131.0339,1.0,130.7
6089,AllCCS-32859911,Itaconic acid,C5H6O4,[M+H-H2O]+,1.0,113.0233,1.0,126.5
6090,AllCCS-32859911,Itaconic acid,C5H6O4,[M+NH4]+,1.0,148.0604,1.0,134.6
6091,AllCCS-32859911,Itaconic acid,C5H6O4,[M+Na]+,1.0,153.0158,1.0,135.7
6092,AllCCS-32859911,Itaconic acid,C5H6O4,[M-H]-,-1.0,129.0193,-1.0,123.5
6093,AllCCS-32859911,Itaconic acid,C5H6O4,[M+Na-2H]-,-1.0,151.0013,-1.0,126.1
6094,AllCCS-32859911,Itaconic acid,C5H6O4,[M+HCOO]-,-1.0,175.0248,-1.0,129.1
6095,DeepCCS-30932474,Itaconyl-CoA,C26H40N7O19P3S,[M-2H]2-,,439.062,,280.3
6096,DeepCCS-30932474,Itaconyl-CoA,C26H40N7O19P3S,[M+Na]+,1.0,902.1205,1.0,254.4
6097,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+H]+,1.0,880.1385,1.0,258.4
6098,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+H-H2O]+,1.0,862.128,1.0,258.9
6099,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+NH4]+,1.0,897.1651,1.0,257.8
6100,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+Na]+,1.0,902.1205,1.0,257.7
6101,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M-H]-,-1.0,878.124,-1.0,258.9
6102,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+Na-2H]-,-1.0,900.1059,-1.0,263.1
6103,AllCCS-32859911,Itaconyl-CoA,C26H40N7O19P3S,[M+HCOO]-,-1.0,924.1295,-1.0,267.8
6104,DarkChem-31661259,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+H]+,1.0,148.0604,1.0,134.9
6105,DarkChem-31661259,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M-H]-,-1.0,146.0459,-1.0,132.2
6106,DeepCCS-30932474,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+H]+,1.0,148.0604,1.0,131.6
6107,DeepCCS-30932474,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M-H]-,-1.0,146.0459,-1.0,128.8
6108,DeepCCS-30932474,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M-2H]2-,,73.0229,,164.9
6109,DeepCCS-30932474,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+Na]+,1.0,170.0424,1.0,140.3
6110,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+H]+,1.0,148.0604,1.0,133.8
6111,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+H-H2O]+,1.0,130.0499,1.0,129.7
6112,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+NH4]+,1.0,165.087,1.0,137.5
6113,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+Na]+,1.0,170.0424,1.0,138.6
6114,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M-H]-,-1.0,146.0459,-1.0,124.8
6115,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+Na-2H]-,-1.0,168.0278,-1.0,126.9
6116,AllCCS-32859911,L-4-Hydroxyglutamate semialdehyde,C5H9NO4,[M+HCOO]-,-1.0,192.0514,-1.0,129.3
6132,DarkChem-31661259,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+H]+,1.0,163.0237,1.0,135.9
6133,DarkChem-31661259,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M-H]-,-1.0,161.0092,-1.0,130.7
6134,DeepCCS-30932474,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+H]+,1.0,163.0237,1.0,126.0
6135,DeepCCS-30932474,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M-H]-,-1.0,161.0092,-1.0,122.2
6136,DeepCCS-30932474,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M-2H]2-,,80.5046,,159.7
6137,DeepCCS-30932474,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+Na]+,1.0,185.0057,1.0,135.1
6138,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+H]+,1.0,163.0237,1.0,136.0
6139,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+H-H2O]+,1.0,145.0131,1.0,132.0
6140,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+NH4]+,1.0,180.0503,1.0,139.6
6141,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+Na]+,1.0,185.0057,1.0,140.7
6142,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M-H]-,-1.0,161.0092,-1.0,126.6
6143,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+Na-2H]-,-1.0,182.9911,-1.0,128.3
6144,AllCCS-32859911,4-Hydroxy-2-oxoglutaric acid,C5H6O6,[M+HCOO]-,-1.0,207.0146,-1.0,130.3
6145,DarkChem-31661259,4-Hydroxyproline,C5H9NO3,[M+H]+,1.0,132.0655,1.0,128.8
6146,DarkChem-31661259,4-Hydroxyproline,C5H9NO3,[M-H]-,-1.0,130.051,-1.0,122.0
6147,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+H]+,1.0,132.0655,1.0,129.3
6148,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M-H]-,-1.0,130.051,-1.0,123.0
6149,DeepCCS-30932474,4-Hydroxyproline,C5H9NO3,[M+H]+,1.0,132.0655,1.0,125.4
6150,DeepCCS-30932474,4-Hydroxyproline,C5H9NO3,[M-H]-,-1.0,130.051,-1.0,121.7
6151,DeepCCS-30932474,4-Hydroxyproline,C5H9NO3,[M-2H]2-,,65.0255,,159.1
6152,DeepCCS-30932474,4-Hydroxyproline,C5H9NO3,[M+Na]+,1.0,154.0475,1.0,134.5
6154,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+H-H2O]+,1.0,114.055,1.0,124.7
6155,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+NH4]+,1.0,149.0921,1.0,133.5
6156,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+Na]+,1.0,154.0475,1.0,134.7
6158,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+Na-2H]-,-1.0,152.0329,-1.0,125.1
6159,AllCCS-32859911,4-Hydroxyproline,C5H9NO3,[M+HCOO]-,-1.0,176.0564,-1.0,127.4
6175,DarkChem-31661259,"(S)-2,3-Epoxysqualene",C30H50O,[M+H]+,1.0,427.3934,1.0,205.8
6176,DarkChem-31661259,"(S)-2,3-Epoxysqualene",C30H50O,[M-H]-,-1.0,425.3789,-1.0,200.4
6177,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+H]+,1.0,427.3934,1.0,222.3
6178,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M-H]-,-1.0,425.3789,-1.0,208.1
6179,DeepCCS-30932474,"(S)-2,3-Epoxysqualene",C30H50O,[M+H]+,1.0,427.3934,1.0,221.3
6180,DeepCCS-30932474,"(S)-2,3-Epoxysqualene",C30H50O,[M-H]-,-1.0,425.3789,-1.0,218.9
6181,DeepCCS-30932474,"(S)-2,3-Epoxysqualene",C30H50O,[M-2H]2-,,212.6894,,251.8
6182,DeepCCS-30932474,"(S)-2,3-Epoxysqualene",C30H50O,[M+Na]+,1.0,449.3754,1.0,227.4
6184,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+H-H2O]+,1.0,409.3829,1.0,220.2
6185,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+NH4]+,1.0,444.42,1.0,224.1
6186,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+Na]+,1.0,449.3754,1.0,224.7
6188,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+Na-2H]-,-1.0,447.3608,-1.0,210.7
6189,AllCCS-32859911,"(S)-2,3-Epoxysqualene",C30H50O,[M+HCOO]-,-1.0,471.3844,-1.0,213.7
6190,DarkChem-31661259,Leukotriene B4,C20H32O4,[M+H]+,1.0,337.2373,1.0,193.0
6191,DarkChem-31661259,Leukotriene B4,C20H32O4,[M-H]-,-1.0,335.2228,-1.0,187.4
6192,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+H]+,1.0,337.2373,1.0,190.8
6193,AllCCS-32859911,Leukotriene B4,C20H32O4,[M-H]-,-1.0,335.2228,-1.0,187.9
6194,DeepCCS-30932474,Leukotriene B4,C20H32O4,[M+H]+,1.0,337.2373,1.0,197.2
6195,DeepCCS-30932474,Leukotriene B4,C20H32O4,[M-H]-,-1.0,335.2228,-1.0,194.6
6196,DeepCCS-30932474,Leukotriene B4,C20H32O4,[M-2H]2-,,167.6114,,229.1
6197,DeepCCS-30932474,Leukotriene B4,C20H32O4,[M+Na]+,1.0,359.2193,1.0,204.5
6199,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+H-H2O]+,1.0,319.2268,1.0,188.0
6200,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+NH4]+,1.0,354.2639,1.0,193.4
6201,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+Na]+,1.0,359.2193,1.0,194.1
6203,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+Na-2H]-,-1.0,357.2047,-1.0,189.7
6204,AllCCS-32859911,Leukotriene B4,C20H32O4,[M+HCOO]-,-1.0,381.2283,-1.0,191.9
6205,DarkChem-31661259,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,167.6
6206,DarkChem-31661259,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,164.0
6207,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,165.1
6208,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,160.1
6209,DeepCCS-30932474,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+H]+,1.0,302.0635,1.0,156.7
6210,DeepCCS-30932474,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M-H]-,-1.0,300.049,-1.0,154.3
6211,DeepCCS-30932474,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M-2H]2-,,150.0245,,188.8
6212,DeepCCS-30932474,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+Na]+,1.0,324.0455,1.0,164.0
6214,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+H-H2O]+,1.0,284.053,1.0,162.0
6215,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+NH4]+,1.0,319.0901,1.0,168.1
6216,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+Na]+,1.0,324.0455,1.0,168.9
6218,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+Na-2H]-,-1.0,322.0309,-1.0,160.3
6219,AllCCS-32859911,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,[M+HCOO]-,-1.0,346.0545,-1.0,160.7
6220,DarkChem-31661259,N-Acetylputrescine,C6H14N2O,[M+H]+,1.0,131.1179,1.0,128.0
6221,DarkChem-31661259,N-Acetylputrescine,C6H14N2O,[M-H]-,-1.0,129.1033,-1.0,124.7
6222,DeepCCS-30932474,N-Acetylputrescine,C6H14N2O,[M+H]+,1.0,131.1179,1.0,130.3
6223,DeepCCS-30932474,N-Acetylputrescine,C6H14N2O,[M-H]-,-1.0,129.1033,-1.0,127.6
6224,DeepCCS-30932474,N-Acetylputrescine,C6H14N2O,[M-2H]2-,,64.5517,,163.9
6225,DeepCCS-30932474,N-Acetylputrescine,C6H14N2O,[M+Na]+,1.0,153.0998,1.0,139.3
6226,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+H]+,1.0,131.1179,1.0,130.4
6227,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+H-H2O]+,1.0,113.1073,1.0,126.4
6228,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+NH4]+,1.0,148.1444,1.0,134.2
6229,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+Na]+,1.0,153.0998,1.0,135.3
6230,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M-H]-,-1.0,129.1033,-1.0,130.7
6231,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+Na-2H]-,-1.0,151.0853,-1.0,133.5
6232,AllCCS-32859911,N-Acetylputrescine,C6H14N2O,[M+HCOO]-,-1.0,175.1088,-1.0,136.7
6233,DarkChem-31661259,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+H]+,1.0,482.9965,1.0,200.0
6234,DarkChem-31661259,Thymidine 5'-triphosphate,C10H17N2O14P3,[M-H]-,-1.0,480.982,-1.0,196.3
6235,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+H]+,1.0,482.9965,1.0,194.7
6236,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M-H]-,-1.0,480.982,-1.0,187.3
6237,DeepCCS-30932474,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+H]+,1.0,482.9965,1.0,175.7
6238,DeepCCS-30932474,Thymidine 5'-triphosphate,C10H17N2O14P3,[M-H]-,-1.0,480.982,-1.0,172.4
6239,DeepCCS-30932474,Thymidine 5'-triphosphate,C10H17N2O14P3,[M-2H]2-,,240.491,,206.6
6240,DeepCCS-30932474,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+Na]+,1.0,504.9785,1.0,183.0
6242,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+H-H2O]+,1.0,464.986,1.0,192.8
6243,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+NH4]+,1.0,500.0231,1.0,196.5
6244,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+Na]+,1.0,504.9785,1.0,197.0
6246,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+Na-2H]-,-1.0,502.9639,-1.0,187.9
6247,AllCCS-32859911,Thymidine 5'-triphosphate,C10H17N2O14P3,[M+HCOO]-,-1.0,526.9875,-1.0,188.6
6248,DarkChem-31661259,dUDP,C9H14N2O11P2,[M+H]+,1.0,389.0146,1.0,183.6
6249,DarkChem-31661259,dUDP,C9H14N2O11P2,[M-H]-,-1.0,387.0,-1.0,176.7
6250,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+H]+,1.0,389.0146,1.0,179.1
6251,AllCCS-32859911,dUDP,C9H14N2O11P2,[M-H]-,-1.0,387.0,-1.0,172.5
6252,DeepCCS-30932474,dUDP,C9H14N2O11P2,[M+H]+,1.0,389.0146,1.0,170.7
6253,DeepCCS-30932474,dUDP,C9H14N2O11P2,[M-H]-,-1.0,387.0,-1.0,168.4
6254,DeepCCS-30932474,dUDP,C9H14N2O11P2,[M-2H]2-,,193.5,,203.1
6255,DeepCCS-30932474,dUDP,C9H14N2O11P2,[M+Na]+,1.0,410.9965,1.0,177.9
6257,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+H-H2O]+,1.0,371.004,1.0,176.4
6258,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+NH4]+,1.0,406.0411,1.0,181.5
6259,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+Na]+,1.0,410.9965,1.0,182.2
6261,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+Na-2H]-,-1.0,408.9819,-1.0,172.5
6262,AllCCS-32859911,dUDP,C9H14N2O11P2,[M+HCOO]-,-1.0,433.0055,-1.0,172.6
6326,DarkChem-31661259,Phosphoserine,C3H8NO6P,[M+H]+,1.0,186.0162,1.0,141.1
