Molecule List Name	Molecule Name	Molecule Formula	Precursor Ion Formula	Precursor Neutral Formula	Precursor Adduct	Replicate Name	Precursor Mz	Precursor Charge	Total Ion Current Area	Median Peak Area	Total Area	Total Area MS1	Total Background	Total Background MS1	Total Area Ratio	Ratio Dot Product	Total Area Normalized	Max Height	Count Truncated	Collisional Cross Section	Ion Mobility MS1	Ion Mobility Units	Total Area	Normalized Area	Area	Background	Area	Sample Id	Height	Max Height	Explicit Retention Time	Explicit Retention Time Window	Product Mz	Product Charge	Product Ion Formula	Product Neutral Formula	Product Adduct	Molecule List Abundance
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00082-Positive-MAT1_demultiplexed	190.012568	1	2296728.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00083-Positive-MAT1_demultiplexed	190.012568	1	1963240.875	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00084-Positive-MAT1_demultiplexed	190.012568	1	1818691.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00085-Positive-MAT2_demultiplexed	190.012568	1	1739240.375	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	5.3520E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00086-Positive-G4_demultiplexed	190.012568	1	2043148.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	3.3004E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00087-Positive-F2_demultiplexed	190.012568	1	3871195.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	5.2628E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00088-Positive-B10_demultiplexed	190.012568	1	2968129.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00089-Positive-H4_demultiplexed	190.012568	1	3252320.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00090-Positive-D12_demultiplexed	190.012568	1	3250982.75	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00091-Positive-E3_demultiplexed	190.012568	1	3179132.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00092-Positive-MAT2_demultiplexed	190.012568	1	3087983.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00093-Positive-MAT1_demultiplexed	190.012568	1	2360688.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00094-Positive-MAT1_demultiplexed	190.012568	1	2019240.625	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	9.4658E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00095-Positive-MAT1_demultiplexed	190.012568	1	1884215.375	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00096-Positive-MAT2_demultiplexed	190.012568	1	1801319.625	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00097-Positive-G2_demultiplexed	190.012568	1	2014779.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00098-Positive-H9_demultiplexed	190.012568	1	3098285.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00099-Positive-E9_demultiplexed	190.012568	1	3337349	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00100-Positive-C9_demultiplexed	190.012568	1	3174425.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00101-Positive-C5_demultiplexed	190.012568	1	3233527.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00102-Positive-E1_demultiplexed	190.012568	1	3068610.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00103-Positive-MAT2_demultiplexed	190.012568	1	3236691	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00104-Positive-MAT1_demultiplexed	190.012568	1	2438810.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00105-Positive-MAT1_demultiplexed	190.012568	1	2122128.75	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00106-Positive-MAT1_demultiplexed	190.012568	1	2010747	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	4.2841E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00107-Positive-MAT2_demultiplexed	190.012568	1	1925243.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00108-Positive-H12_demultiplexed	190.012568	1	2065795.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00109-Positive-A7_demultiplexed	190.012568	1	3250127	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00110-Positive-G5_demultiplexed	190.012568	1	2985150.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00111-Positive-A4_demultiplexed	190.012568	1	3133717	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00112-Positive-G9_demultiplexed	190.012568	1	3202030.75	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	1.3380E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00113-Positive-A12_demultiplexed	190.012568	1	3539559.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	3.6037E+2	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00114-Positive-MAT2_demultiplexed	190.012568	1	3277265.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00115-Positive-MAT1_demultiplexed	190.012568	1	2331588.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00116-Positive-MAT1_demultiplexed	190.012568	1	2073653.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00117-Positive-MAT1_demultiplexed	190.012568	1	1972554.625	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00118-Positive-MAT2_demultiplexed	190.012568	1	1909015.375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00119-Positive-D7_demultiplexed	190.012568	1	2072293.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00120-Positive-F5_demultiplexed	190.012568	1	3070302.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00121-Positive-B8_demultiplexed	190.012568	1	3164798.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00122-Positive-E7_demultiplexed	190.012568	1	3010408.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00123-Positive-H7_demultiplexed	190.012568	1	3456889.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00124-Positive-E10_demultiplexed	190.012568	1	3221373.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00125-Positive-MAT2_demultiplexed	190.012568	1	3162109.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00126-Positive-MAT1_demultiplexed	190.012568	1	2414715.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00127-Positive-MAT1_demultiplexed	190.012568	1	2143923.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00128-Positive-MAT1_demultiplexed	190.012568	1	2105494.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00129-Positive-MAT2_demultiplexed	190.012568	1	1938624.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00130-Positive-F11_demultiplexed	190.012568	1	2110208	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00131-Positive-G7_demultiplexed	190.012568	1	3386846.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	1.2934E+2	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00132-Positive-C1_demultiplexed	190.012568	1	3147158	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00133-Positive-D6_demultiplexed	190.012568	1	3296558	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00134-Positive-C6_demultiplexed	190.012568	1	3465966.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00135-Positive-A8_demultiplexed	190.012568	1	3321226.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00136-Positive-MAT2_demultiplexed	190.012568	1	3806846.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00137-Positive-MAT1_demultiplexed	190.012568	1	2439895	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00138-Positive-MAT1_demultiplexed	190.012568	1	2173656.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	4.4600E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00139-Positive-MAT1_demultiplexed	190.012568	1	2045463.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00140-Positive-MAT2_demultiplexed	190.012568	1	1964416.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00141-Positive-C7_demultiplexed	190.012568	1	2147948.25	1	0	0	0	0	#N/A	#N/A	0%	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00142-Positive-B4_demultiplexed	190.012568	1	2953840.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	2.6790E+1	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00143-Positive-A3_demultiplexed	190.012568	1	3344600.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00144-Positive-E8_demultiplexed	190.012568	1	3143917.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00145-Positive-A6_demultiplexed	190.012568	1	3346550.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00146-Positive-E11_demultiplexed	190.012568	1	3134770.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00147-Positive-MAT2_demultiplexed	190.012568	1	3313786.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00148-Positive-MAT1_demultiplexed	190.012568	1	2523660	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00149-Positive-MAT1_demultiplexed	190.012568	1	2286723.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	1.1507E+2	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00150-Positive-MAT1_demultiplexed	190.012568	1	2156467.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00151-Positive-MAT2_demultiplexed	190.012568	1	2010478.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	136.4	21.43	Drift Time (ms)	0+/-0	#N/A	#N/A	#N/A	0+/-0		#N/A	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
Other	Guanine	C5H5N5O	C5H5KN5O	C5H5N5O	[M+K]	Inj00152-Positive-F12_demultiplexed	190.012568	1	2228273.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	136.4	21.43	Drift Time (ms)	0+/-0	0.0000E+0	0	0	0+/-0		0	0+/-0			190.012568	1	C5H5N5O	C5H5N5O	[M+K]	#N/A
